alert_id,customer_id,alert_date,scenario,transaction_amount_gbp,counterparty_country,priority,analyst_id,status,closed_date,days_to_close,outcome,analyst_hours,sar_filed
ALT05474,C02467,2025-12-13,Unusual Activity vs Profile,1557.39,United Kingdom,Low,AN036,Closed,2025-12-17,4,Closed - False Positive,0.7,N
ALT02386,C00611,2025-12-13,Unusual Activity vs Profile,33866.92,United Kingdom,High,AN040,Open,,,Under Review,0.7,N
ALT04014,C00353,2025-12-13,High-Risk Jurisdiction Transfer,10726.48,United Kingdom,High,AN033,Closed,2025-12-15,2,Closed - False Positive,1.0,N
ALT02803,C01400,2025-12-13,Rapid Movement of Funds,21557.21,UAE,Medium,AN037,Closed,2025-12-22,9,Closed - False Positive,0.3,N
ALT00592,C01576,2025-12-13,Large Cash Deposit,33606.09,Ireland,Low,AN040,Closed,2025-12-14,1,Closed - False Positive,0.7,N
ALT05442,C01298,2025-12-13,Large Cash Deposit,22952.49,UAE,High,AN039,Closed,2025-12-17,4,Closed - False Positive,0.8,N
ALT00765,C02629,2025-12-13,Structuring,8987.78,United Kingdom,Low,AN034,Closed,2025-12-21,8,Closed - False Positive,0.4,N
ALT06178,C00894,2025-12-13,Rapid Movement of Funds,9307.79,Cyprus,Medium,AN037,Closed,2025-12-16,3,Closed - False Positive,1.0,N
ALT01503,C00795,2025-12-13,Structuring,7426.72,United Kingdom,Medium,AN037,Closed,2025-12-19,6,Closed - False Positive,0.9,N
ALT03604,C01463,2025-12-13,Structuring,9884.77,United Kingdom,Low,AN037,Closed,2025-12-18,5,Closed - False Positive,0.7,N
ALT00648,C02492,2025-12-13,High-Risk Jurisdiction Transfer,9545.47,Germany,High,AN039,Closed,2025-12-21,8,Closed - False Positive,0.3,N
ALT05770,C02080,2025-12-13,Dormant Account Reactivation,18971.94,India,Medium,AN034,Closed,2025-12-15,2,Closed - False Positive,1.2,N
ALT01604,C02680,2025-12-13,Large Cash Deposit,44878.52,United States,Medium,AN038,Closed,2025-12-28,15,Closed - False Positive,1.1,N
ALT00829,C02689,2025-12-13,Large Cash Deposit,24897.08,United Kingdom,Low,AN038,Closed,2025-12-15,2,Closed - False Positive,0.7,N
ALT01500,C02043,2025-12-13,Structuring,9877.99,United Kingdom,Low,AN038,Open,,,Under Review,10.2,N
ALT01828,C00859,2025-12-13,Structuring,9624.57,United Kingdom,Medium,AN039,Closed,2025-12-16,3,Closed - False Positive,1.1,N
ALT04669,C02422,2025-12-13,Large Cash Deposit,32486.19,United Kingdom,Low,AN038,Closed,2025-12-15,2,Closed - False Positive,0.4,N
ALT02431,C02694,2025-12-13,Rapid Movement of Funds,3411.03,United Kingdom,High,AN035,Closed,2025-12-22,9,Closed - False Positive,0.7,N
ALT00384,C02905,2025-12-13,Large Cash Deposit,24159.74,United Kingdom,High,AN033,Closed,2025-12-17,4,Closed - False Positive,0.3,N
ALT02585,C01222,2025-12-13,Round-Amount Transfers,18540.04,Pakistan,High,AN037,Closed,2025-12-22,9,Closed - False Positive,0.8,N
ALT03923,C02905,2025-12-13,Dormant Account Reactivation,4755.75,Ireland,High,AN034,Closed,2025-12-16,3,Closed - False Positive,0.9,N
ALT05988,C02841,2025-12-13,Large Cash Deposit,40293.42,Pakistan,High,AN035,Closed,2025-12-27,14,SAR Filed,13.9,Y
ALT02301,C01539,2025-12-13,Round-Amount Transfers,12078.14,United Kingdom,Low,AN034,Closed,2025-12-28,15,Closed - False Positive,0.5,N
ALT06008,C01444,2025-12-13,Structuring,7592.04,United Kingdom,Medium,AN040,Closed,2025-12-16,3,Closed - False Positive,0.9,N
ALT04497,C01030,2025-12-13,Rapid Movement of Funds,27141.29,India,Medium,AN033,Closed,2025-12-18,5,Closed - False Positive,0.6,N
ALT03465,C02425,2025-12-13,Large Cash Deposit,21480.67,Pakistan,Medium,AN033,Closed,2025-12-17,4,Closed - False Positive,1.0,N
ALT02235,C00558,2025-12-13,Rapid Movement of Funds,11417.95,United Kingdom,Medium,AN039,Closed,2025-12-20,7,Closed - False Positive,0.9,N
ALT04428,C00669,2025-12-13,Round-Amount Transfers,9654.45,United Kingdom,Medium,AN039,Closed,2025-12-19,6,Closed - False Positive,0.6,N
ALT01994,C02863,2025-12-13,High-Risk Jurisdiction Transfer,4989.94,United Kingdom,Medium,AN035,Closed,2025-12-21,8,Closed - False Positive,0.7,N
ALT03920,C02425,2025-12-14,Unusual Activity vs Profile,55110.2,UAE,High,AN034,Closed,2025-12-18,4,Closed - False Positive,0.4,N
ALT00519,C01143,2025-12-14,High-Risk Jurisdiction Transfer,8551.24,United Kingdom,Medium,AN035,Open,,,Under Review,0.8,N
ALT06471,C02522,2025-12-14,High-Risk Jurisdiction Transfer,20235.69,United Kingdom,Low,AN034,Closed,2025-12-24,10,Closed - False Positive,1.2,N
ALT05198,C02026,2025-12-14,Unusual Activity vs Profile,27584.55,Germany,Medium,AN036,Closed,2025-12-21,7,Closed - False Positive,0.5,N
ALT05046,C02152,2025-12-14,High-Risk Jurisdiction Transfer,15742.0,UAE,High,AN037,Closed,2025-12-29,15,Escalated to Investigation,9.4,N
ALT03794,C00813,2025-12-14,Unusual Activity vs Profile,25500.04,United Kingdom,Medium,AN037,Open,,,Under Review,4.1,N
ALT02499,C00628,2025-12-14,Dormant Account Reactivation,24875.74,United Kingdom,Low,AN039,Closed,2025-12-23,9,Closed - False Positive,0.5,N
ALT05406,C00391,2025-12-14,Round-Amount Transfers,27846.99,Hong Kong,Low,AN039,Closed,2025-12-17,3,Closed - False Positive,0.9,N
ALT02844,C02262,2025-12-14,Large Cash Deposit,22050.06,France,Medium,AN037,Closed,2025-12-19,5,Closed - False Positive,0.7,N
ALT02843,C00227,2025-12-14,Rapid Movement of Funds,22217.55,United Kingdom,High,AN039,Closed,2025-12-19,5,Closed - False Positive,0.6,N
ALT01559,C01541,2025-12-14,High-Risk Jurisdiction Transfer,246730.28,India,High,AN037,Closed,2025-12-19,5,Closed - False Positive,0.4,N
ALT04128,C02408,2025-12-14,Large Cash Deposit,34106.57,United Kingdom,Low,AN034,Closed,2025-12-21,7,Closed - False Positive,1.2,N
ALT02206,C01459,2025-12-14,Round-Amount Transfers,4120.06,United Kingdom,Medium,AN037,Open,,,Under Review,3.3,N
ALT03204,C02187,2025-12-14,Large Cash Deposit,49500.69,United Kingdom,Medium,AN033,Closed,2025-12-19,5,Closed - False Positive,0.4,N
ALT05703,C02806,2025-12-14,High-Risk Jurisdiction Transfer,92136.41,Pakistan,High,AN035,Closed,2025-12-20,6,Closed - False Positive,0.8,N
ALT05927,C00237,2025-12-14,Unusual Activity vs Profile,5801.52,Ireland,Low,AN039,Closed,2025-12-23,9,Closed - False Positive,0.4,N
ALT04586,C00983,2025-12-14,High-Risk Jurisdiction Transfer,3999.58,United Kingdom,High,AN038,Closed,2025-12-23,9,Closed - False Positive,0.8,N
ALT00541,C02131,2025-12-14,Unusual Activity vs Profile,23337.93,United Kingdom,Low,AN037,Closed,2025-12-26,12,Closed - False Positive,0.4,N
ALT04818,C00082,2025-12-14,Structuring,9430.66,India,High,AN035,Closed,2025-12-20,6,Closed - False Positive,0.9,N
ALT05779,C02409,2025-12-14,Unusual Activity vs Profile,4270.11,India,Medium,AN036,Closed,2025-12-21,7,Closed - False Positive,0.6,N
ALT06467,C02131,2025-12-14,Structuring,8601.64,United Kingdom,Medium,AN040,Closed,2025-12-22,8,Closed - False Positive,0.4,N
ALT00743,C02666,2025-12-14,Unusual Activity vs Profile,5780.51,United Kingdom,High,AN036,Closed,2025-12-18,4,Closed - False Positive,0.5,N
ALT00750,C01927,2025-12-14,Structuring,8476.6,United Kingdom,High,AN039,Closed,2025-12-21,7,Closed - False Positive,1.0,N
ALT03303,C00462,2025-12-14,Dormant Account Reactivation,20431.37,United Kingdom,Low,AN034,Closed,2025-12-16,2,Closed - False Positive,0.5,N
ALT02106,C00856,2025-12-14,High-Risk Jurisdiction Transfer,5196.45,United Kingdom,High,AN037,Open,,,Under Review,1.1,N
ALT02001,C01822,2025-12-14,Unusual Activity vs Profile,36036.29,United Kingdom,High,AN034,Closed,2025-12-21,7,Closed - False Positive,0.6,N
ALT06032,C02406,2025-12-14,Structuring,9376.46,United Kingdom,Medium,AN036,Closed,2025-12-20,6,Closed - False Positive,0.6,N
ALT03805,C01577,2025-12-14,Unusual Activity vs Profile,3085.76,United Kingdom,Low,AN038,Closed,2025-12-16,2,Closed - False Positive,0.4,N
ALT01585,C00712,2025-12-14,Unusual Activity vs Profile,44450.87,United Kingdom,Low,AN037,Closed,2025-12-16,2,Closed - False Positive,0.9,N
ALT03229,C02361,2025-12-14,Unusual Activity vs Profile,8571.52,United Kingdom,Low,AN035,Closed,2025-12-20,6,Closed - False Positive,0.7,N
ALT02118,C00607,2025-12-14,High-Risk Jurisdiction Transfer,45979.41,Pakistan,Medium,AN037,Closed,2025-12-18,4,Closed - False Positive,1.0,N
ALT02921,C01665,2025-12-14,Rapid Movement of Funds,18887.6,United Kingdom,Medium,AN035,Closed,2025-12-18,4,Closed - False Positive,1.1,N
ALT01375,C01549,2025-12-14,Round-Amount Transfers,41923.46,Nigeria,Low,AN035,Closed,2025-12-26,12,Closed - False Positive,0.7,N
ALT05526,C01910,2025-12-14,Dormant Account Reactivation,6357.21,United Kingdom,Medium,AN035,Closed,2025-12-17,3,Closed - False Positive,0.8,N
ALT05546,C02795,2025-12-14,Dormant Account Reactivation,3449.85,Hong Kong,Medium,AN036,Closed,2025-12-21,7,Closed - False Positive,0.6,N
ALT04605,C00918,2025-12-14,Unusual Activity vs Profile,11893.11,Ireland,High,AN038,Open,,,Under Review,13.1,N
ALT03057,C01833,2025-12-14,Unusual Activity vs Profile,1875.4,United Kingdom,Medium,AN036,Closed,2025-12-21,7,Closed - False Positive,1.0,N
ALT01239,C00674,2025-12-14,Unusual Activity vs Profile,13435.58,United Kingdom,Medium,AN035,Closed,2025-12-28,14,Escalated to Investigation,10.5,N
ALT06214,C01303,2025-12-14,Round-Amount Transfers,22055.28,United Kingdom,Low,AN038,Closed,2025-12-17,3,Closed - False Positive,0.4,N
ALT04527,C02662,2025-12-15,Structuring,8162.48,United States,High,AN038,Closed,2025-12-31,16,Escalated to Investigation,9.8,N
ALT02044,C02927,2025-12-15,Round-Amount Transfers,127300.26,United Kingdom,High,AN036,Closed,2025-12-24,9,Closed - False Positive,1.1,N
ALT02054,C01630,2025-12-15,Large Cash Deposit,11702.82,Cyprus,Medium,AN040,Closed,2025-12-20,5,Closed - False Positive,0.9,N
ALT06188,C00158,2025-12-15,Rapid Movement of Funds,15429.12,UAE,Low,AN039,Closed,2025-12-23,8,Closed - False Positive,0.4,N
ALT04471,C00070,2025-12-15,Rapid Movement of Funds,30683.04,United Kingdom,High,AN036,Closed,2025-12-17,2,Closed - False Positive,0.9,N
ALT00667,C01730,2025-12-15,Dormant Account Reactivation,54922.73,United Kingdom,High,AN039,Closed,2025-12-21,6,Closed - False Positive,0.5,N
ALT06033,C01415,2025-12-15,Round-Amount Transfers,16046.93,United Kingdom,Medium,AN034,Closed,2025-12-28,13,Closed - False Positive,1.2,N
ALT05746,C02628,2025-12-15,Unusual Activity vs Profile,36267.27,United Kingdom,Medium,AN036,Closed,2025-12-21,6,Closed - False Positive,0.8,N
ALT03392,C00196,2025-12-15,Rapid Movement of Funds,42438.83,United Kingdom,Low,AN035,Closed,2025-12-30,15,Closed - False Positive,1.1,N
ALT03039,C01883,2025-12-15,Unusual Activity vs Profile,34210.54,United Kingdom,High,AN037,Closed,2025-12-21,6,Closed - False Positive,0.3,N
ALT03648,C00516,2025-12-15,Rapid Movement of Funds,10683.19,United Kingdom,Low,AN034,Closed,2025-12-22,7,Closed - False Positive,0.3,N
ALT04244,C00341,2025-12-15,Rapid Movement of Funds,1557.5,United Kingdom,Medium,AN040,Closed,2025-12-16,1,Closed - False Positive,0.6,N
ALT05465,C01927,2025-12-15,Large Cash Deposit,55640.49,Ireland,High,AN036,Closed,2025-12-24,9,Closed - False Positive,1.1,N
ALT05161,C00649,2025-12-15,High-Risk Jurisdiction Transfer,2361.16,United Kingdom,High,AN033,Closed,2025-12-23,8,Closed - False Positive,0.8,N
ALT06175,C00745,2025-12-15,Rapid Movement of Funds,7475.42,United States,Medium,AN034,Closed,2025-12-30,15,Closed - False Positive,1.0,N
ALT02852,C01909,2025-12-15,Rapid Movement of Funds,5427.02,United States,Medium,AN039,Closed,2025-12-26,11,Closed - False Positive,0.3,N
ALT02092,C00914,2025-12-15,Round-Amount Transfers,8199.77,United Kingdom,Medium,AN037,Closed,2025-12-23,8,Closed - False Positive,1.0,N
ALT05656,C01660,2025-12-15,Rapid Movement of Funds,8435.95,United Kingdom,Medium,AN033,Closed,2025-12-21,6,Closed - False Positive,1.0,N
ALT04081,C01307,2025-12-15,High-Risk Jurisdiction Transfer,25319.44,United Kingdom,High,AN033,Closed,2025-12-27,12,Closed - False Positive,0.3,N
ALT02919,C00426,2025-12-15,Rapid Movement of Funds,7484.73,United Kingdom,Low,AN035,Closed,2025-12-18,3,Closed - False Positive,0.9,N
ALT04722,C01909,2025-12-15,Large Cash Deposit,19805.87,United Kingdom,Medium,AN034,Closed,2025-12-16,1,Closed - False Positive,0.7,N
ALT00470,C01214,2025-12-15,Unusual Activity vs Profile,29179.1,Hong Kong,Medium,AN034,Closed,2025-12-22,7,Closed - False Positive,0.3,N
ALT06325,C01667,2025-12-15,Large Cash Deposit,31682.62,India,High,AN040,Closed,2025-12-19,4,Closed - False Positive,0.6,N
ALT02910,C01523,2025-12-15,High-Risk Jurisdiction Transfer,15555.26,Nigeria,Low,AN035,Open,,,Under Review,0.6,N
ALT02779,C00712,2025-12-15,Large Cash Deposit,31437.84,United Kingdom,Medium,AN033,Closed,2025-12-31,16,Closed - False Positive,1.0,N
ALT05409,C00353,2025-12-15,Structuring,9008.79,India,High,AN037,Closed,2025-12-22,7,Closed - False Positive,0.7,N
ALT04259,C02069,2025-12-16,Unusual Activity vs Profile,61283.3,United Kingdom,High,AN034,Closed,2025-12-27,11,SAR Filed,13.8,Y
ALT05523,C01717,2025-12-16,Large Cash Deposit,40743.54,Hong Kong,Medium,AN035,Closed,2025-12-21,5,Closed - False Positive,1.1,N
ALT04313,C01703,2025-12-16,Unusual Activity vs Profile,14172.08,India,Medium,AN040,Closed,2025-12-18,2,Closed - False Positive,0.3,N
ALT04054,C01312,2025-12-16,High-Risk Jurisdiction Transfer,24511.14,India,Low,AN033,Closed,2025-12-19,3,Closed - False Positive,0.4,N
ALT00620,C02066,2025-12-16,Dormant Account Reactivation,26795.65,Germany,Medium,AN034,Open,,,Under Review,5.0,N
ALT06018,C00356,2025-12-16,High-Risk Jurisdiction Transfer,10174.75,UAE,Medium,AN034,Closed,2025-12-28,12,Closed - False Positive,0.6,N
ALT03553,C00166,2025-12-16,Unusual Activity vs Profile,13681.51,Panama,Medium,AN033,Closed,2025-12-21,5,Closed - False Positive,1.1,N
ALT05189,C02578,2025-12-16,Structuring,7732.14,Pakistan,Medium,AN039,Closed,2025-12-18,2,Closed - False Positive,0.9,N
ALT00894,C01647,2025-12-16,Unusual Activity vs Profile,23345.91,Panama,Low,AN033,Closed,2025-12-22,6,Closed - False Positive,0.5,N
ALT05989,C01387,2025-12-16,Structuring,9850.81,United States,Medium,AN038,Closed,2025-12-19,3,Closed - False Positive,0.9,N
ALT01212,C00973,2025-12-16,High-Risk Jurisdiction Transfer,178124.26,France,High,AN034,Closed,2025-12-17,1,Closed - False Positive,0.9,N
ALT01794,C02001,2025-12-16,Unusual Activity vs Profile,11224.46,United Kingdom,Low,AN037,Closed,2025-12-21,5,Closed - False Positive,0.7,N
ALT06212,C02216,2025-12-16,Round-Amount Transfers,5572.55,United Kingdom,Medium,AN039,Closed,2025-12-20,4,Closed - False Positive,1.1,N
ALT04721,C01883,2025-12-16,Dormant Account Reactivation,4919.34,United Kingdom,High,AN037,Closed,2025-12-21,5,Closed - False Positive,1.0,N
ALT00738,C01810,2025-12-16,Rapid Movement of Funds,38718.97,Cyprus,Medium,AN039,Closed,2025-12-21,5,Closed - False Positive,0.8,N
ALT05963,C02619,2025-12-16,Structuring,7800.04,Ireland,Medium,AN038,Closed,2025-12-19,3,Closed - False Positive,0.8,N
ALT00776,C01545,2025-12-16,High-Risk Jurisdiction Transfer,25519.67,United Kingdom,Low,AN035,Closed,2025-12-20,4,Closed - False Positive,1.2,N
ALT00105,C01823,2025-12-16,Large Cash Deposit,35335.21,Pakistan,High,AN037,Closed,2025-12-18,2,Closed - False Positive,0.5,N
ALT05664,C01237,2025-12-16,Rapid Movement of Funds,57471.07,United Kingdom,High,AN040,Closed,2025-12-23,7,Closed - False Positive,0.4,N
ALT04545,C02324,2025-12-16,Large Cash Deposit,31295.94,United Kingdom,Low,AN040,Closed,2025-12-23,7,Closed - False Positive,1.0,N
ALT03909,C01039,2025-12-16,Large Cash Deposit,43453.03,Hong Kong,Low,AN036,Closed,2025-12-22,6,Closed - False Positive,0.6,N
ALT00338,C02038,2025-12-16,Structuring,9394.65,United Kingdom,High,AN034,Closed,2025-12-23,7,Closed - False Positive,1.2,N
ALT00144,C00856,2025-12-16,Large Cash Deposit,21042.16,United Kingdom,High,AN038,Closed,2025-12-30,14,Closed - False Positive,0.6,N
ALT02896,C02987,2025-12-16,Unusual Activity vs Profile,11219.34,France,Low,AN035,Closed,2025-12-26,10,Closed - False Positive,1.0,N
ALT00354,C02391,2025-12-16,Round-Amount Transfers,38391.58,UAE,High,AN037,Closed,2025-12-22,6,Closed - False Positive,1.0,N
ALT05355,C02841,2025-12-16,High-Risk Jurisdiction Transfer,11214.13,Pakistan,High,AN035,Closed,2025-12-20,4,Closed - False Positive,0.7,N
ALT03069,C00168,2025-12-16,Structuring,8346.97,United States,Medium,AN040,Closed,2025-12-19,3,Closed - False Positive,1.0,N
ALT04831,C01648,2025-12-16,Unusual Activity vs Profile,39168.57,United Kingdom,Low,AN040,Closed,2025-12-21,5,Closed - False Positive,0.3,N
ALT02324,C02841,2025-12-16,Dormant Account Reactivation,3347.14,India,High,AN033,Closed,2025-12-25,9,Closed - False Positive,1.0,N
ALT04798,C00039,2025-12-16,Structuring,8600.89,United Kingdom,High,AN036,Closed,2025-12-24,8,Closed - False Positive,0.9,N
ALT01103,C00136,2025-12-16,Unusual Activity vs Profile,21837.39,Ireland,Medium,AN035,Closed,2025-12-19,3,Closed - False Positive,1.1,N
ALT05621,C00420,2025-12-16,Rapid Movement of Funds,33340.0,United Kingdom,High,AN033,Open,,,Under Review,0.8,N
ALT02047,C02841,2025-12-16,Large Cash Deposit,11093.31,United Kingdom,High,AN034,Closed,2025-12-18,2,Closed - False Positive,1.0,N
ALT05923,C00978,2025-12-16,Unusual Activity vs Profile,7028.47,France,Low,AN039,Closed,2025-12-19,3,Closed - False Positive,0.3,N
ALT01905,C01467,2025-12-16,Round-Amount Transfers,16258.86,United Kingdom,Low,AN040,Closed,2025-12-22,6,Closed - False Positive,1.0,N
ALT02741,C00407,2025-12-16,Round-Amount Transfers,33911.94,United Kingdom,Medium,AN035,Closed,2025-12-17,1,Closed - False Positive,1.2,N
ALT04923,C00716,2025-12-16,Structuring,7669.96,United Kingdom,High,AN035,Closed,2025-12-26,10,Closed - False Positive,1.1,N
ALT01362,C02108,2025-12-16,Structuring,8959.7,United Kingdom,Medium,AN034,Closed,2025-12-23,7,Closed - False Positive,0.4,N
ALT01051,C02942,2025-12-16,Rapid Movement of Funds,4584.92,United Kingdom,Low,AN040,Closed,2025-12-21,5,Closed - False Positive,0.7,N
ALT03112,C01083,2025-12-16,Large Cash Deposit,47244.3,Cyprus,High,AN036,Closed,2025-12-23,7,Closed - False Positive,0.5,N
ALT06251,C00175,2025-12-16,Rapid Movement of Funds,38142.34,United Kingdom,Low,AN034,Open,,,Under Review,5.5,N
ALT04093,C00989,2025-12-16,Structuring,7437.25,United Kingdom,Low,AN033,Closed,2025-12-18,2,Closed - False Positive,0.6,N
ALT00626,C00774,2025-12-16,Unusual Activity vs Profile,2376.89,United Kingdom,Low,AN034,Closed,2025-12-25,9,Closed - False Positive,1.0,N
ALT06002,C01663,2025-12-16,Dormant Account Reactivation,44161.7,United Kingdom,Medium,AN035,Closed,2025-12-22,6,Closed - False Positive,1.1,N
ALT06293,C00307,2025-12-17,Dormant Account Reactivation,37529.11,Ireland,Low,AN037,Open,,,Under Review,0.6,N
ALT00316,C00296,2025-12-17,High-Risk Jurisdiction Transfer,8631.18,United Kingdom,Low,AN036,Open,,,Under Review,3.5,N
ALT06200,C01939,2025-12-17,Unusual Activity vs Profile,8340.61,United Kingdom,Medium,AN038,Closed,2025-12-27,10,Closed - False Positive,0.5,N
ALT05987,C01974,2025-12-17,Round-Amount Transfers,36116.07,United Kingdom,High,AN039,Closed,2025-12-21,4,Closed - False Positive,0.9,N
ALT03763,C00702,2025-12-17,High-Risk Jurisdiction Transfer,1406.23,United Kingdom,High,AN037,Closed,2025-12-24,7,Closed - False Positive,0.3,N
ALT04238,C02569,2025-12-17,Structuring,7538.09,United Kingdom,Low,AN033,Closed,2025-12-22,5,Closed - False Positive,1.1,N
ALT06126,C00607,2025-12-17,Large Cash Deposit,18162.74,United Kingdom,Medium,AN033,Closed,2025-12-20,3,Closed - False Positive,0.7,N
ALT02345,C02493,2025-12-17,Rapid Movement of Funds,5847.73,Pakistan,Medium,AN033,Closed,2025-12-18,1,Closed - False Positive,0.5,N
ALT03491,C00457,2025-12-17,Structuring,8479.29,United Kingdom,Medium,AN035,Closed,2025-12-21,4,Closed - False Positive,0.8,N
ALT05210,C00769,2025-12-17,Rapid Movement of Funds,12850.38,United Kingdom,Low,AN040,Closed,2025-12-21,4,Closed - False Positive,0.3,N
ALT00856,C00914,2025-12-17,Unusual Activity vs Profile,6225.46,Nigeria,Medium,AN040,Closed,2025-12-24,7,Closed - False Positive,0.8,N
ALT03601,C01105,2025-12-17,Structuring,8532.41,United Kingdom,Medium,AN040,Closed,2025-12-29,12,Closed - False Positive,0.4,N
ALT05323,C00563,2025-12-17,High-Risk Jurisdiction Transfer,91150.02,United Kingdom,High,AN036,Closed,2025-12-22,5,Closed - False Positive,1.0,N
ALT03774,C00486,2025-12-17,High-Risk Jurisdiction Transfer,80197.77,United Kingdom,High,AN034,Open,,,Under Review,12.6,N
ALT02079,C00588,2025-12-17,Unusual Activity vs Profile,25591.74,United Kingdom,Medium,AN038,Open,,,Under Review,13.7,N
ALT03268,C01717,2025-12-17,Rapid Movement of Funds,8956.13,Cyprus,Medium,AN036,Closed,2025-12-28,11,Closed - False Positive,0.6,N
ALT00406,C00342,2025-12-17,Rapid Movement of Funds,95387.91,Panama,High,AN033,Closed,2025-12-25,8,Closed - False Positive,0.7,N
ALT03732,C00949,2025-12-17,Structuring,8802.43,Pakistan,High,AN038,Open,,,Under Review,14.0,N
ALT06280,C00600,2025-12-17,Unusual Activity vs Profile,57235.82,UAE,High,AN033,Closed,2025-12-21,4,Closed - False Positive,0.6,N
ALT05994,C02838,2025-12-17,High-Risk Jurisdiction Transfer,22755.12,United Kingdom,Low,AN037,Closed,2025-12-18,1,Closed - False Positive,0.3,N
ALT01353,C00842,2025-12-17,Rapid Movement of Funds,26223.25,United Kingdom,Low,AN039,Closed,2025-12-18,1,Closed - False Positive,0.6,N
ALT00412,C02427,2025-12-17,Rapid Movement of Funds,15159.72,United Kingdom,Low,AN036,Closed,2025-12-25,8,Closed - False Positive,0.4,N
ALT04340,C02356,2025-12-17,Rapid Movement of Funds,20486.24,United Kingdom,High,AN034,Closed,2025-12-21,4,Closed - False Positive,0.9,N
ALT03751,C00466,2025-12-17,Structuring,7694.15,Hong Kong,Low,AN039,Closed,2025-12-22,5,Closed - False Positive,1.1,N
ALT02847,C01559,2025-12-17,Structuring,8736.65,Cyprus,Medium,AN038,Closed,2025-12-23,6,Closed - False Positive,0.3,N
ALT01548,C01939,2025-12-18,High-Risk Jurisdiction Transfer,12434.36,United Kingdom,Medium,AN034,Closed,2025-12-21,3,Closed - False Positive,0.5,N
ALT04805,C02117,2025-12-18,Unusual Activity vs Profile,40907.34,Cyprus,Medium,AN036,Closed,2025-12-31,13,Closed - False Positive,0.9,N
ALT04015,C00282,2025-12-18,Dormant Account Reactivation,25414.76,United Kingdom,Medium,AN034,Closed,2025-12-20,2,Closed - False Positive,0.6,N
ALT00625,C02026,2025-12-18,Unusual Activity vs Profile,6861.83,United Kingdom,Low,AN037,Open,,,Under Review,13.1,N
ALT05431,C00922,2025-12-18,High-Risk Jurisdiction Transfer,4440.26,United Kingdom,Medium,AN038,Closed,2025-12-20,2,Closed - False Positive,0.9,N
ALT02616,C01970,2025-12-18,Dormant Account Reactivation,56355.94,Ireland,High,AN039,Closed,2025-12-23,5,Closed - False Positive,0.8,N
ALT02695,C01831,2025-12-18,Dormant Account Reactivation,4221.51,United Kingdom,Low,AN034,Closed,2025-12-25,7,Closed - False Positive,0.9,N
ALT06466,C01623,2025-12-18,Rapid Movement of Funds,16419.12,France,Medium,AN040,Closed,2025-12-20,2,Closed - False Positive,0.6,N
ALT04794,C01600,2025-12-18,Unusual Activity vs Profile,9247.88,United Kingdom,Medium,AN040,Closed,2025-12-24,6,Closed - False Positive,0.3,N
ALT00021,C01823,2025-12-18,Large Cash Deposit,54816.54,United Kingdom,High,AN034,Open,,,Under Review,5.8,N
ALT00723,C00238,2025-12-18,Structuring,8258.73,United Kingdom,Low,AN038,Closed,2025-12-27,9,Closed - False Positive,0.8,N
ALT03978,C01523,2025-12-18,Unusual Activity vs Profile,8329.49,India,Medium,AN035,Open,,,Under Review,0.7,N
ALT05357,C00246,2025-12-18,Dormant Account Reactivation,14972.48,United Kingdom,Medium,AN036,Closed,2025-12-22,4,Closed - False Positive,0.5,N
ALT02883,C01122,2025-12-18,High-Risk Jurisdiction Transfer,3789.72,United Kingdom,Medium,AN040,Closed,2025-12-21,3,Closed - False Positive,0.6,N
ALT01679,C02554,2025-12-18,Rapid Movement of Funds,19957.29,Hong Kong,High,AN033,Closed,2025-12-22,4,Closed - False Positive,1.0,N
ALT02599,C00665,2025-12-18,Rapid Movement of Funds,2241.67,India,High,AN038,Closed,2025-12-23,5,Closed - False Positive,0.6,N
ALT03006,C00656,2025-12-18,Structuring,9079.34,United Kingdom,Medium,AN039,Closed,2025-12-28,10,Closed - False Positive,0.4,N
ALT03743,C00060,2025-12-18,Rapid Movement of Funds,1298.81,United Kingdom,High,AN040,Closed,2025-12-22,4,Closed - False Positive,0.9,N
ALT06211,C00694,2025-12-18,Unusual Activity vs Profile,3923.27,United Kingdom,Medium,AN036,Closed,2025-12-25,7,Closed - False Positive,0.5,N
ALT01830,C01410,2025-12-18,Rapid Movement of Funds,2483.6,United Kingdom,High,AN034,Open,,,Under Review,5.8,N
ALT04468,C01679,2025-12-18,Unusual Activity vs Profile,21972.0,UAE,Low,AN033,Closed,2025-12-23,5,Closed - False Positive,0.8,N
ALT06406,C01883,2025-12-18,Unusual Activity vs Profile,62404.68,United Kingdom,High,AN034,Closed,2025-12-29,11,Closed - False Positive,0.8,N
ALT00228,C00319,2025-12-18,Rapid Movement of Funds,1488.41,United Kingdom,Medium,AN034,Closed,2025-12-25,7,Closed - False Positive,0.5,N
ALT04575,C02416,2025-12-18,Round-Amount Transfers,7934.71,Russia,High,AN033,Closed,2025-12-22,4,Closed - False Positive,0.7,N
ALT02117,C02169,2025-12-18,Rapid Movement of Funds,2043.99,United Kingdom,Low,AN040,Closed,2025-12-26,8,Closed - False Positive,1.1,N
ALT03103,C02131,2025-12-18,High-Risk Jurisdiction Transfer,8832.54,United Kingdom,Medium,AN036,Open,,,Under Review,7.7,N
ALT01141,C01679,2025-12-18,High-Risk Jurisdiction Transfer,68882.85,Panama,High,AN036,Closed,2025-12-26,8,Closed - False Positive,0.4,N
